Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Mac McClung,SG,24,PHI,2,0,20.5,4.5,10.0,0.45,2.0,5.5,0.364,2.5,4.5,0.556,0.55,1.5,2.5,0.6,1.5,3.5,5.0,4.5,0.0,0.0,1.5,1.5,12.5,12745.0,Mac McClung,PHI,24.0,187.96,83.91452,Texas Tech,USA,Undrafted,Undrafted,Undrafted,2.0,12.5,5.0,4.5,19.6,0.073,0.152,0.243,0.563,0.29,2022-23
CJ McCollum,SG,31,NOP,75,75,35.3,7.8,17.9,0.437,2.8,7.2,0.389,5.0,10.7,0.469,0.515,2.4,3.2,0.769,0.7,3.6,4.4,5.7,0.9,0.5,2.4,2.0,20.9,12641.0,CJ McCollum,NOP,31.0,190.5,86.18248,Lehigh,USA,2013,1,10,75.0,20.9,4.4,5.7,1.1,0.021,0.104,0.26,0.541,0.242,2022-23
T.J. McConnell,PG,30,IND,75,6,20.3,3.8,6.9,0.543,0.3,0.8,0.441,3.4,6.2,0.556,0.568,0.8,0.9,0.853,0.6,2.5,3.1,5.3,1.1,0.1,1.9,1.4,8.7,12430.0,T.J. McConnell,IND,31.0,185.42,86.18248,Arizona,USA,2015,Undrafted,Undrafted,75.0,8.7,3.1,5.3,-2.4,0.0279999999999999,0.123,0.182,0.59,0.39,2022-23
Jaden McDaniels,SF,22,MIN,79,79,30.6,4.7,9.1,0.517,1.4,3.4,0.398,3.3,5.7,0.588,0.591,1.3,1.8,0.736,1.2,2.7,3.9,1.9,0.9,1.0,1.4,3.4,12.1,12789.0,Jaden McDaniels,MIN,22.0,205.74,83.91452,Washington,USA,2020,1,28,79.0,12.1,3.9,1.9,2.0,0.039,0.086,0.156,0.611,0.0819999999999999,2022-23
Jalen McDaniels,SF,25,TOT,80,24,23.9,3.5,7.7,0.455,1.0,2.9,0.332,2.6,4.8,0.53,0.518,1.5,1.7,0.841,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4,12752.0,Jalen McDaniels,PHI,25.0,205.74,92.98636,San Diego State,USA,2019,2,52,80.0,9.4,4.3,1.6,-3.4,0.031,0.145,0.165,0.557,0.094,2022-23
Jalen McDaniels,SF,25,CHO,56,21,26.7,3.9,8.8,0.447,1.2,3.6,0.322,2.8,5.2,0.534,0.513,1.6,1.9,0.846,0.8,4.0,4.8,2.0,1.2,0.5,1.4,2.8,10.6,12752.0,Jalen McDaniels,PHI,25.0,205.74,92.98636,San Diego State,USA,2019,2,52,80.0,9.4,4.3,1.6,-3.4,0.031,0.145,0.165,0.557,0.094,2022-23
Jalen McDaniels,SF,25,PHI,24,3,17.5,2.5,5.1,0.488,0.5,1.3,0.4,2.0,3.9,0.516,0.537,1.2,1.4,0.824,0.8,2.4,3.2,0.8,0.7,0.2,0.5,2.1,6.7,12752.0,Jalen McDaniels,PHI,25.0,205.74,92.98636,San Diego State,USA,2019,2,52,80.0,9.4,4.3,1.6,-3.4,0.031,0.145,0.165,0.557,0.094,2022-23
Doug McDermott,SF,31,SAS,64,0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8,3.5,0.516,0.575,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,12492.0,Doug McDermott,SAS,31.0,198.12,102.0582,Creighton,USA,2014,1,11,64.0,10.2,2.2,1.4,-9.7,0.016,0.085,0.186,0.59,0.098,2022-23
JaVale McGee,C,35,DAL,42,7,8.5,1.9,3.0,0.64,0.0,0.1,0.4,1.9,2.9,0.65,0.648,0.6,1.0,0.585,0.7,1.8,2.5,0.3,0.1,0.6,0.9,1.3,4.4,12782.0,JaVale McGee,DAL,35.0,213.36,122.46984,Nevada,USA,2008,1,18,42.0,4.4,2.5,0.3,-7.3,0.086,0.1989999999999999,0.214,0.65,0.051,2022-23
Bryce McGowens,SG,20,CHO,46,7,17.1,1.7,4.4,0.396,0.6,1.7,0.325,1.2,2.7,0.443,0.46,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3,12637.0,Bryce McGowens,CHA,20.0,198.12,79.3786,Nebraska,USA,2022,2,40,46.0,5.3,2.0,1.2,-9.7,0.025,0.088,0.147,0.519,0.098,2022-23
Rodney McGruder,SG,31,DET,32,12,16.4,1.9,4.8,0.408,1.3,3.0,0.423,0.7,1.7,0.382,0.543,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,5.7,12337.0,Rodney McGruder,DET,31.0,193.04,92.98636,Kansas State,USA,Undrafted,Undrafted,Undrafted,32.0,5.7,2.3,0.9,-3.5,0.035,0.109,0.135,0.5660000000000001,0.071,2022-23
Jordan McLaughlin,PG,26,MIN,43,0,15.8,1.4,3.4,0.421,0.6,1.8,0.308,0.9,1.6,0.552,0.503,0.3,0.4,0.833,0.3,1.1,1.4,3.4,0.7,0.1,0.8,0.7,3.7,12805.0,Jordan McLaughlin,MIN,27.0,182.88,83.91452,Southern California,USA,Undrafted,Undrafted,Undrafted,43.0,3.7,1.4,3.4,5.8,0.022,0.065,0.1119999999999999,0.526,0.264,2022-23
De'Anthony Melton,PG,24,PHI,77,58,27.9,3.6,8.5,0.425,2.0,5.2,0.39,1.6,3.2,0.484,0.546,0.9,1.1,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1,12509.0,De'Anthony Melton,PHI,25.0,187.96,90.7184,Southern California,USA,2018,2,46,77.0,10.1,4.1,2.6,2.7,0.034,0.114,0.162,0.5660000000000001,0.133,2022-23
Sam Merrill,SG,26,CLE,5,0,11.8,1.8,4.4,0.409,1.0,3.6,0.278,0.8,0.8,1.0,0.523,0.4,0.4,1.0,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,5.0,12361.0,Sam Merrill,CLE,27.0,193.04,92.98636,Utah State,USA,2020,2,60,5.0,5.0,1.8,1.0,-3.3,0.0,0.1669999999999999,0.177,0.546,0.143,2022-23
Chimezie Metu,C,25,SAC,66,0,10.4,2.0,3.3,0.589,0.1,0.6,0.237,1.8,2.7,0.663,0.61,0.8,1.1,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2,4.9,12634.0,Chimezie Metu,SAC,26.0,205.74,102.0582,Southern California,USA,2018,2,49,66.0,4.9,3.0,0.6,6.7,0.068,0.206,0.168,0.639,0.08,2022-23
Khris Middleton,SF,31,MIL,33,19,24.3,5.4,12.3,0.436,1.5,4.9,0.315,3.8,7.4,0.516,0.499,2.8,3.1,0.902,0.8,3.4,4.2,4.9,0.7,0.2,2.2,2.1,15.1,12671.0,Khris Middleton,MIL,31.0,200.66,100.697424,Texas A&M,USA,2012,2,39,33.0,15.1,4.2,4.9,6.1,0.034,0.122,0.259,0.551,0.288,2022-23
Patty Mills,PG,34,BRK,40,2,14.2,2.2,5.2,0.411,1.2,3.4,0.366,0.9,1.9,0.493,0.529,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8,6.2,12316.0,Patty Mills,BKN,34.0,182.88,81.64656,St. Mary's,Australia,2009,2,55,40.0,6.2,1.1,1.4,-5.8,0.0139999999999999,0.062,0.182,0.5539999999999999,0.136,2022-23
Shake Milton,SG,26,PHI,76,11,20.6,3.2,6.6,0.479,0.7,1.9,0.378,2.4,4.7,0.521,0.535,1.3,1.5,0.853,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,12441.0,Shake Milton,PHI,26.0,195.58,92.98636,Southern Methodist,USA,2018,2,54,76.0,8.4,2.5,3.2,3.9,0.026,0.096,0.175,0.575,0.213,2022-23
Justin Minaya,SF,23,POR,4,0,22.3,1.8,5.8,0.304,0.8,3.0,0.25,1.0,2.8,0.364,0.37,0.0,0.3,0.0,0.8,3.0,3.8,1.0,0.5,1.3,1.0,2.3,4.3,12686.0,Justin Minaya,POR,24.0,200.66,95.25432,Providence,USA,Undrafted,Undrafted,Undrafted,4.0,4.3,3.8,1.0,-12.0,0.03,0.135,0.123,0.363,0.0559999999999999,2022-23
Josh Minott,SF,20,MIN,15,0,6.4,1.2,2.4,0.5,0.1,0.4,0.333,1.1,2.0,0.533,0.528,0.5,0.5,1.0,0.3,1.3,1.7,0.3,0.3,0.4,0.2,0.7,3.1,12814.0,Josh Minott,MIN,20.0,203.2,92.98636,Memphis,USA,2022,2,45,15.0,3.1,1.7,0.3,10.4,0.054,0.1939999999999999,0.176,0.5820000000000001,0.065,2022-23
Davion Mitchell,PG,24,SAC,80,9,18.1,2.3,5.0,0.454,0.8,2.5,0.32,1.5,2.5,0.584,0.533,0.3,0.4,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4,5.6,12503.0,Davion Mitchell,SAC,24.0,182.88,91.625584,Baylor,USA,2021,1,9,80.0,5.6,1.3,2.3,2.7,0.012,0.062,0.14,0.545,0.173,2022-23
Donovan Mitchell,SG,26,CLE,68,68,35.8,10.0,20.6,0.484,3.6,9.3,0.386,6.4,11.3,0.566,0.572,4.7,5.4,0.867,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3,12487.0,Donovan Mitchell,CLE,26.0,185.42,97.52228,Louisville,USA,2017,1,13,68.0,28.3,4.3,4.4,5.9,0.027,0.0969999999999999,0.31,0.614,0.205,2022-23
Evan Mobley,PF,21,CLE,79,79,34.4,6.6,12.0,0.554,0.3,1.3,0.216,6.4,10.7,0.595,0.566,2.6,3.8,0.674,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2,12551.0,Evan Mobley,CLE,22.0,210.82,97.52228,Southern California,USA,2021,1,3,79.0,16.2,9.0,2.8,6.5,0.073,0.2,0.1989999999999999,0.591,0.122,2022-23
Isaiah Mobley,PF,23,CLE,13,0,6.5,0.9,2.2,0.429,0.2,0.6,0.375,0.7,1.5,0.45,0.482,0.3,0.3,1.0,0.3,1.2,1.5,0.2,0.3,0.2,0.1,0.6,2.4,12657.0,Isaiah Mobley,CLE,23.0,203.2,107.954896,Southern California,USA,2022,2,49,12.0,2.6,1.7,0.3,19.8,0.053,0.174,0.166,0.521,0.054,2022-23
Chima Moneke,SF,27,SAC,2,0,4.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,12654.0,Chima Moneke,SAC,27.0,195.58,101.151016,Cal-Davis,Nigeria,Undrafted,Undrafted,Undrafted,2.0,1.0,1.0,0.5,-57.2,0.25,0.0,0.25,0.347,0.25,2022-23
Malik Monk,SG,24,SAC,77,0,22.3,4.6,10.3,0.448,1.9,5.2,0.359,2.8,5.2,0.538,0.538,2.4,2.7,0.889,0.4,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5,12724.0,Malik Monk,SAC,25.0,190.5,90.7184,Kentucky,USA,2017,1,11,77.0,13.5,2.6,3.9,1.0,0.019,0.0969999999999999,0.247,0.5870000000000001,0.258,2022-23
Moses Moody,SG,20,GSW,63,3,13.0,1.7,3.6,0.476,0.8,2.1,0.363,0.9,1.5,0.641,0.584,0.6,0.8,0.698,0.4,1.2,1.7,0.8,0.3,0.1,0.5,0.9,4.8,12352.0,Moses Moody,GSW,21.0,195.58,95.707912,Arkansas,USA,2021,1,14,63.0,4.8,1.7,0.8,-0.6,0.034,0.091,0.141,0.603,0.085,2022-23
Xavier Moon,SG,28,LAC,4,0,5.0,0.8,2.3,0.333,0.3,0.8,0.333,0.5,1.5,0.333,0.389,0.0,0.0,0.0,0.0,0.8,0.8,1.3,0.0,0.0,0.3,0.5,1.8,12418.0,Xavier Moon,LAC,28.0,182.88,74.84268,Morehead State,USA,Undrafted,Undrafted,Undrafted,4.0,1.8,0.8,1.3,9.8,0.0,0.15,0.233,0.389,0.455,2022-23
Wendell Moore Jr.,SG,21,MIN,29,2,5.3,0.6,1.5,0.419,0.1,0.6,0.118,0.6,0.9,0.615,0.442,0.1,0.2,0.8,0.1,0.5,0.6,0.6,0.3,0.2,0.3,0.4,1.4,12423.0,Wendell Moore Jr.,MIN,21.0,195.58,97.52228,Duke,USA,2022,1,26,29.0,1.4,0.6,0.6,-13.5,0.025,0.086,0.139,0.465,0.162,2022-23
Ja Morant,PG,23,MEM,61,59,31.9,9.3,19.9,0.466,1.5,4.9,0.307,7.8,15.0,0.519,0.504,6.1,8.1,0.748,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2,12781.0,Ja Morant,MEM,23.0,187.96,78.92500799999999,Murray State,USA,2019,1,2,61.0,26.2,5.9,8.1,7.3,0.0289999999999999,0.139,0.3379999999999999,0.557,0.412,2022-23
Marcus Morris,PF,33,LAC,65,65,28.1,4.2,9.9,0.426,1.7,4.7,0.364,2.5,5.2,0.484,0.513,1.0,1.3,0.782,0.4,3.5,4.0,1.8,0.6,0.3,0.9,2.1,11.2,,,,,,,,,,,,,,,,,,,,,,
Markieff Morris,PF,33,TOT,35,2,10.1,1.3,3.3,0.409,0.8,2.0,0.394,0.5,1.3,0.432,0.53,0.3,0.3,1.0,0.4,1.7,2.0,0.9,0.3,0.1,0.5,1.4,3.8,12711.0,Markieff Morris,DAL,33.0,205.74,111.13004,Kansas,USA,2011,1,13,35.0,3.8,2.0,0.9,1.7,0.037,0.15,0.159,0.5529999999999999,0.114,2022-23
Markieff Morris,PF,33,BRK,27,1,10.6,1.2,3.0,0.402,0.7,1.8,0.408,0.5,1.2,0.394,0.524,0.4,0.4,1.0,0.5,1.7,2.2,0.9,0.3,0.2,0.5,1.2,3.6,12711.0,Markieff Morris,DAL,33.0,205.74,111.13004,Kansas,USA,2011,1,13,35.0,3.8,2.0,0.9,1.7,0.037,0.15,0.159,0.5529999999999999,0.114,2022-23
Markieff Morris,PF,33,DAL,8,1,8.8,1.8,4.1,0.424,1.0,2.8,0.364,0.8,1.4,0.545,0.545,0.0,0.0,0.0,0.0,1.5,1.5,0.8,0.1,0.0,0.5,1.9,4.5,12711.0,Markieff Morris,DAL,33.0,205.74,111.13004,Kansas,USA,2011,1,13,35.0,3.8,2.0,0.9,1.7,0.037,0.15,0.159,0.5529999999999999,0.114,2022-23
Monte Morris,PG,27,WAS,62,61,27.3,4.0,8.3,0.48,1.3,3.3,0.382,2.7,5.0,0.543,0.555,1.0,1.2,0.831,0.4,3.0,3.4,5.3,0.7,0.2,1.0,1.2,10.3,12355.0,Monte Morris,WAS,28.0,187.96,83.007336,Iowa State,USA,2017,2,51,62.0,10.3,3.4,5.3,0.1,0.016,0.106,0.155,0.579,0.249,2022-23
Trey Murphy III,SF,22,NOP,79,65,31.0,4.9,10.1,0.484,2.6,6.3,0.406,2.3,3.8,0.611,0.61,2.2,2.4,0.905,0.7,2.8,3.6,1.4,1.1,0.5,0.8,2.0,14.5,12401.0,Trey Murphy III,NOP,23.0,203.2,93.439952,Virginia,USA,2021,1,17,79.0,14.5,3.6,1.4,0.5,0.025,0.092,0.159,0.65,0.063,2022-23
Dejounte Murray,SG,26,ATL,74,74,36.4,8.3,17.8,0.464,1.8,5.2,0.344,6.5,12.6,0.514,0.514,2.1,2.6,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5,12494.0,Dejounte Murray,ATL,26.0,195.58,81.64656,Washington,USA,2016,1,29,74.0,20.5,5.3,6.1,-1.1,0.019,0.127,0.239,0.54,0.239,2022-23
Jamal Murray,PG,25,DEN,65,65,32.8,7.3,16.0,0.454,2.6,6.6,0.398,4.6,9.4,0.494,0.537,2.8,3.3,0.833,0.7,3.2,4.0,6.2,1.0,0.2,2.2,1.6,20.0,12757.0,Jamal Murray,DEN,26.0,193.04,97.52228,Kentucky,Canada,2016,1,7,65.0,20.0,4.0,6.2,6.4,0.024,0.099,0.256,0.5710000000000001,0.265,2022-23
Keegan Murray,SF,22,SAC,80,78,29.8,4.4,9.8,0.453,2.6,6.3,0.411,1.9,3.5,0.527,0.584,0.8,1.0,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,12693.0,Keegan Murray,SAC,22.0,203.2,102.0582,Iowa,USA,2022,1,4,80.0,12.2,4.6,1.2,1.7,0.038,0.123,0.156,0.597,0.053,2022-23
Mike Muscala,C,31,TOT,63,9,15.0,2.1,4.6,0.449,1.3,3.3,0.391,0.8,1.3,0.588,0.587,0.6,0.8,0.769,0.6,2.6,3.2,0.8,0.2,0.4,0.4,1.6,6.1,12359.0,Mike Muscala,BOS,31.0,210.82,108.86208,Bucknell,USA,2013,2,44,63.0,6.1,3.2,0.8,8.8,0.038,0.161,0.146,0.608,0.069,2022-23
Mike Muscala,C,31,OKC,43,5,14.5,2.1,4.7,0.438,1.3,3.3,0.394,0.8,1.4,0.541,0.576,0.7,0.9,0.795,0.5,2.6,3.1,0.9,0.3,0.4,0.3,1.6,6.2,12359.0,Mike Muscala,BOS,31.0,210.82,108.86208,Bucknell,USA,2013,2,44,63.0,6.1,3.2,0.8,8.8,0.038,0.161,0.146,0.608,0.069,2022-23
Mike Muscala,C,31,BOS,20,4,16.2,2.1,4.5,0.472,1.3,3.3,0.385,0.9,1.2,0.708,0.612,0.5,0.7,0.692,0.7,2.7,3.4,0.6,0.2,0.3,0.5,1.4,5.9,12359.0,Mike Muscala,BOS,31.0,210.82,108.86208,Bucknell,USA,2013,2,44,63.0,6.1,3.2,0.8,8.8,0.038,0.161,0.146,0.608,0.069,2022-23
Svi Mykhailiuk,SF,25,TOT,32,8,14.6,2.4,5.4,0.445,1.3,3.1,0.424,1.1,2.3,0.473,0.566,0.8,1.2,0.667,0.5,1.2,1.7,1.7,0.5,0.1,0.8,0.7,6.9,12431.0,Svi Mykhailiuk,CHA,26.0,200.66,92.98636,Kansas,Ukraine,2018,2,47,32.0,6.9,1.7,1.7,1.0,0.032,0.079,0.191,0.584,0.1669999999999999,2022-23
Svi Mykhailiuk,SF,25,NYK,13,0,3.1,0.5,0.9,0.5,0.5,0.8,0.6,0.0,0.2,0.0,0.75,0.2,0.4,0.6,0.0,0.5,0.5,0.1,0.1,0.0,0.2,0.1,1.6,12431.0,Svi Mykhailiuk,CHA,26.0,200.66,92.98636,Kansas,Ukraine,2018,2,47,32.0,6.9,1.7,1.7,1.0,0.032,0.079,0.191,0.584,0.1669999999999999,2022-23
Svi Mykhailiuk,SF,25,CHO,19,8,22.5,3.7,8.5,0.441,1.9,4.7,0.404,1.8,3.8,0.486,0.553,1.2,1.8,0.676,0.8,1.6,2.4,2.7,0.7,0.2,1.2,1.2,10.6,12431.0,Svi Mykhailiuk,CHA,26.0,200.66,92.98636,Kansas,Ukraine,2018,2,47,32.0,6.9,1.7,1.7,1.0,0.032,0.079,0.191,0.584,0.1669999999999999,2022-23
Larry Nance Jr.,PF,30,NOP,65,1,21.2,2.9,4.7,0.61,0.2,0.6,0.333,2.6,4.0,0.654,0.633,0.8,1.2,0.696,1.6,3.8,5.4,1.8,0.9,0.6,0.6,2.0,6.8,12731.0,Larry Nance Jr.,NOP,30.0,203.2,111.13004,Wyoming,USA,2015,1,27,65.0,6.8,5.4,1.8,6.7,0.081,0.184,0.118,0.649,0.1169999999999999,2022-23
Andrew Nembhard,SG,23,IND,75,63,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.512,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,12607.0,Andrew Nembhard,IND,23.0,190.5,86.636072,Gonzaga,Canada,2022,2,31,75.0,9.5,2.7,4.5,-5.9,0.016,0.078,0.159,0.528,0.222,2022-23
Aaron Nesmith,SF,23,IND,73,60,24.9,3.5,8.1,0.427,1.6,4.3,0.366,1.9,3.8,0.496,0.525,1.6,1.9,0.838,0.8,2.9,3.8,1.3,0.8,0.5,1.0,3.2,10.1,12593.0,Aaron Nesmith,IND,23.0,195.58,97.52228,Vanderbilt,USA,2020,1,14,73.0,10.1,3.8,1.3,-4.7,0.033,0.119,0.168,0.5660000000000001,0.073,2022-23
Raul Neto,PG,30,CLE,48,1,10.5,1.2,2.3,0.518,0.3,0.9,0.286,0.9,1.4,0.662,0.573,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3,12320.0,Raul Neto,CLE,31.0,187.96,81.64656,None,Brazil,2013,2,47,48.0,3.3,1.0,1.6,1.4,0.022,0.071,0.133,0.628,0.226,2022-23
Georges Niang,PF,29,PHI,78,1,19.4,2.8,6.4,0.442,2.0,4.9,0.401,0.9,1.5,0.576,0.596,0.5,0.6,0.867,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,8.2,12519.0,Georges Niang,PHI,30.0,200.66,104.32616,Iowa State,USA,2016,2,50,78.0,8.2,2.4,1.0,1.3,0.013,0.109,0.162,0.61,0.074,2022-23
Daishen Nix,PG,20,HOU,57,7,16.0,1.4,4.2,0.342,0.7,2.5,0.286,0.7,1.7,0.423,0.426,0.4,0.6,0.667,0.3,1.4,1.7,2.3,0.5,0.1,1.5,1.0,4.0,12627.0,Daishen Nix,HOU,21.0,193.04,102.511792,None,USA,Undrafted,Undrafted,Undrafted,57.0,4.0,1.7,2.3,-8.2,0.018,0.091,0.149,0.447,0.191,2022-23
Zeke Nnaji,PF,22,DEN,53,5,13.7,2.1,3.7,0.561,0.3,1.2,0.262,1.8,2.5,0.71,0.605,0.8,1.2,0.645,1.2,1.4,2.6,0.3,0.3,0.4,0.6,2.0,5.2,12412.0,Zeke Nnaji,DEN,22.0,205.74,108.86208,Arizona,USA,2020,1,22,53.0,5.2,2.6,0.3,-5.9,0.087,0.099,0.149,0.62,0.04,2022-23
Nerlens Noel,C,28,TOT,17,4,11.5,0.8,2.1,0.361,0.1,0.1,0.5,0.7,2.0,0.353,0.375,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.9,0.6,0.8,1.9,2.1,12365.0,Nerlens Noel,BKN,29.0,208.28,99.79024,Kentucky,USA,2013,1,6,17.0,2.1,2.7,0.6,-16.8,0.047,0.1889999999999999,0.113,0.424,0.074,2022-23
Nerlens Noel,C,28,DET,14,3,10.9,0.9,2.1,0.4,0.1,0.1,0.5,0.8,2.0,0.393,0.417,0.5,0.7,0.7,0.5,2.1,2.6,0.5,0.9,0.6,0.6,1.8,2.3,12365.0,Nerlens Noel,BKN,29.0,208.28,99.79024,Kentucky,USA,2013,1,6,17.0,2.1,2.7,0.6,-16.8,0.047,0.1889999999999999,0.113,0.424,0.074,2022-23
Nerlens Noel,C,28,BRK,3,1,14.3,0.3,2.0,0.167,0.0,0.0,0.0,0.3,2.0,0.167,0.167,0.3,0.7,0.5,1.0,2.0,3.0,1.0,1.0,0.3,1.7,2.3,1.0,12365.0,Nerlens Noel,BKN,29.0,208.28,99.79024,Kentucky,USA,2013,1,6,17.0,2.1,2.7,0.6,-16.8,0.047,0.1889999999999999,0.113,0.424,0.074,2022-23
Jaylen Nowell,SG,23,MIN,65,2,19.3,4.3,9.6,0.448,1.0,3.6,0.289,3.3,6.0,0.542,0.502,1.2,1.5,0.778,0.6,2.1,2.6,2.0,0.6,0.1,1.0,1.6,10.8,12823.0,Jaylen Nowell,MIN,23.0,193.04,91.171992,Washington,USA,2019,2,43,65.0,10.8,2.6,2.0,0.0,0.0279999999999999,0.107,0.238,0.527,0.156,2022-23
Frank Ntilikina,PG,24,DAL,47,5,12.9,1.0,2.8,0.364,0.4,1.4,0.254,0.7,1.4,0.477,0.428,0.5,0.7,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4,2.9,12554.0,Frank Ntilikina,DAL,24.0,193.04,90.7184,None,France,2017,1,8,47.0,2.9,1.3,1.2,5.1,0.011,0.086,0.125,0.461,0.127,2022-23
Kendrick Nunn,SG-PG,27,TOT,70,2,13.8,2.7,6.4,0.424,1.1,3.2,0.354,1.6,3.2,0.493,0.512,0.5,0.6,0.854,0.2,1.3,1.6,1.3,0.4,0.1,0.9,0.9,7.1,12700.0,Kendrick Nunn,WAS,27.0,190.5,86.18248,Oakland,USA,Undrafted,Undrafted,Undrafted,70.0,7.1,1.6,1.3,-2.3,0.015,0.09,0.2269999999999999,0.53,0.1369999999999999,2022-23
Kendrick Nunn,SG,27,LAL,39,2,13.5,2.6,6.4,0.406,1.1,3.2,0.325,1.6,3.2,0.488,0.488,0.4,0.5,0.81,0.1,1.3,1.4,0.9,0.3,0.1,0.8,0.9,6.7,12700.0,Kendrick Nunn,WAS,27.0,190.5,86.18248,Oakland,USA,Undrafted,Undrafted,Undrafted,70.0,7.1,1.6,1.3,-2.3,0.015,0.09,0.2269999999999999,0.53,0.1369999999999999,2022-23
Kendrick Nunn,PG,27,WAS,31,0,14.1,2.9,6.4,0.447,1.2,3.1,0.392,1.6,3.3,0.5,0.543,0.6,0.6,0.9,0.3,1.4,1.7,1.8,0.5,0.1,1.1,1.0,7.5,12700.0,Kendrick Nunn,WAS,27.0,190.5,86.18248,Oakland,USA,Undrafted,Undrafted,Undrafted,70.0,7.1,1.6,1.3,-2.3,0.015,0.09,0.2269999999999999,0.53,0.1369999999999999,2022-23
Jusuf Nurki?,C,28,POR,52,52,26.8,5.0,9.7,0.519,0.8,2.3,0.361,4.2,7.4,0.567,0.561,2.4,3.7,0.661,2.2,6.9,9.1,2.9,0.8,0.8,2.3,3.6,13.3,,,,,,,,,,,,,,,,,,,,,,
Jordan Nwora,SF,24,TOT,62,14,19.2,3.1,7.2,0.436,1.4,3.4,0.408,1.7,3.8,0.462,0.533,1.1,1.4,0.791,0.8,2.9,3.7,1.4,0.4,0.2,1.1,1.2,8.7,12806.0,Jordan Nwora,IND,24.0,205.74,102.0582,Louisville,USA,2020,2,45,62.0,8.7,3.7,1.4,-10.2,0.0409999999999999,0.147,0.187,0.561,0.107,2022-23
Jordan Nwora,SF,24,MIL,38,3,15.7,2.0,5.2,0.386,1.1,2.7,0.392,0.9,2.5,0.379,0.487,1.0,1.1,0.86,0.8,2.3,3.1,1.0,0.3,0.2,0.9,0.9,6.0,12806.0,Jordan Nwora,IND,24.0,205.74,102.0582,Louisville,USA,2020,2,45,62.0,8.7,3.7,1.4,-10.2,0.0409999999999999,0.147,0.187,0.561,0.107,2022-23
Jordan Nwora,SF,24,IND,24,11,24.6,4.9,10.3,0.476,1.9,4.5,0.422,3.0,5.8,0.518,0.569,1.3,1.8,0.721,0.9,3.8,4.7,2.1,0.5,0.3,1.3,1.7,13.0,12806.0,Jordan Nwora,IND,24.0,205.74,102.0582,Louisville,USA,2020,2,45,62.0,8.7,3.7,1.4,-10.2,0.0409999999999999,0.147,0.187,0.561,0.107,2022-23
Royce O'Neale,SF,29,BRK,76,53,31.7,3.0,7.8,0.386,2.1,5.5,0.389,0.9,2.3,0.379,0.524,0.7,0.9,0.725,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,8.8,12334.0,Royce O'Neale,BKN,30.0,198.12,102.511792,Baylor,USA,Undrafted,Undrafted,Undrafted,76.0,8.8,5.1,3.7,2.1,0.025,0.129,0.136,0.5379999999999999,0.155,2022-23
Chuma Okeke,SF,24,ORL,27,8,19.2,1.6,4.5,0.352,1.0,3.2,0.302,0.6,1.3,0.472,0.459,0.6,0.8,0.762,1.0,2.6,3.6,1.4,0.7,0.4,0.6,1.5,4.7,12616.0,Chuma Okeke,ORL,24.0,203.2,103.872568,Auburn,USA,2019,1,16,27.0,4.7,3.6,1.4,-10.8,0.049,0.132,0.121,0.488,0.1009999999999999,2022-23
